Артикул,Описание,Название товара,Размер,Фото по ссылке,Цена
4929,"===РАЗМЕР 100===
длина 57 см
ширина 25 см
плечи 22,5 см
рукав от плеча 34 см 
===РАЗМЕР 110===
длина 61 см
ширина 26 см
плечи 22,5 см
рукав от плеча 37 см 
===РАЗМЕР 120===
длина 64 см
ширина 29 см
плечи 24 см
рукав от плеча 39 см 
===РАЗМЕР 130===
длина 67 см
ширина 31,5 см
плечи 25,5 см
рукав от плеча 43 см 
===РАЗМЕР 140===
длина 69 см
ширина 35 см
плечи 28 см
рукав от плеча 43 см
Платье
верх хлопок
низ фатин+подклад хб
",Платье для девочки розовое 4929,"100
 - 2 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4929--198145-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4929--198144-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4929--198143-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4929--198142-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4929--198141-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4929--198140-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4929--198146-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4929-8413-1051x1051.jpg",355грн.
4928,"===РАЗМЕР 100===
длина 57 см
ширина 25 см
плечи 22,5 см
рукав от плеча 34 см 
===РАЗМЕР 110===
длина 61 см
ширина 26 см
плечи 22,5 см
рукав от плеча 37 см 
===РАЗМЕР 120===
длина 64 см
ширина 29 см
плечи 24 см
рукав от плеча 39 см 
===РАЗМЕР 130===
длина 67 см
ширина 31,5 см
плечи 25,5 см
рукав от плеча 43 см 
===РАЗМЕР 140===
длина 69 см
ширина 35 см
плечи 28 см
рукав от плеча 43 см
Платье
верх хлопок
низ фатин+подклад хб
",Платье для девочки черное 4928,"100
 - 3 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-chorna-4928--188868-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-chorna-4928--188869-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-chorna-4928--188870-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-chorna-4928--188871-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-chorna-4928--188872-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-chorna-4928-8412-1051x1051.jpg",355грн.
4927,"===РАЗМЕР 100===
длина 57 см
ширина 25 см
плечи 22,5 см
рукав от плеча 34 см 
===РАЗМЕР 110===
длина 61 см
ширина 26 см
плечи 22,5 см
рукав от плеча 37 см 
===РАЗМЕР 120===
длина 64 см
ширина 29 см
плечи 24 см
рукав от плеча 39 см 
===РАЗМЕР 130===
длина 67 см
ширина 31,5 см
плечи 25,5 см
рукав от плеча 43 см 
===РАЗМЕР 140===
длина 69 см
ширина 35 см
плечи 28 см
рукав от плеча 43 см
Платье
верх хлопок
низ фатин+подклад хб
",Платье для девочки 4927,"100
 - 3 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4927--196648-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4927--196647-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4927--196646-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4927--196645-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4927--196649-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4927-8411-1051x1051.jpg",355грн.
4920,"===РАЗМЕР 100===
длина 52 см
ширина 27 см
плечи 22 см
рукав от плеча 31,5 см 
===РАЗМЕР 110===
длина 55 см
ширина 28 см
плечи 24 см
рукав от плеча 34,5 см 
===РАЗМЕР 120===
длина 58 см
ширина 30 см
плечи 24,5 см
рукав от плеча 37 см 
===РАЗМЕР 130===
длина 63 см
ширина 32 см
плечи 26,5 см
рукав от плеча 39 см 
===РАЗМЕР 140===
длина 65 см
ширина 34 см
плечи 28 см
рукав от плеча 41 см
Платье
верх хлопок
низ фатин+подклад хб
",Платье для девочки Crown черное 4920,"100
 - 1 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-crown-chorna-4920--187723-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-crown-chorna-4920--187722-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-crown-chorna-4920--187721-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-crown-chorna-4920--187720-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-crown-chorna-4920--187719-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-crown-chorna-4920--187718-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-crown-chorna-4920--187717-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-crown-chorna-4920--187724-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-crown-chorna-4920-8392-1051x1051.jpg",350грн.
4723,"===РАЗМЕР 100===
длина 48 см
ширина 24,5 см 
===РАЗМЕР 110===
длина 50 см
ширина 25 см 
===РАЗМЕР 120===
длина 53 см
ширина 26 см 
===РАЗМЕР 130===
длина 56 см
ширина 28 см 
===РАЗМЕР 140===
длина 58 см
ширина 29 см
Платье
верх хлопок 80%
низ фатин (2 слоя + подклад хб)
",Платье для девочки розовое 4723,"100
 - 3 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4723--195331-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4723--195330-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4723--195332-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4723-8363-1051x1051.jpg",320грн.
4722,"===РАЗМЕР 100===
длина 48 см
ширина 24 см 
===РАЗМЕР 110===
длина 50 см
ширина 25,5 см 
===РАЗМЕР 120===
длина 54 см
ширина 27 см 
===РАЗМЕР 130===
длина 55 см
ширина 28 см 
===РАЗМЕР 140===
длина 59 см
ширина 30 см
Платье
верх хлопок 80%
низ фатин (2 слоя + подклад хб)
",Платье для девочки голубое 4722,"100
 - 3 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-blakitna-4722--195548-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-blakitna-4722--195547-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-blakitna-4722--195546-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-blakitna-4722--195545-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-blakitna-4722--195544-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-blakitna-4722--195549-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-blakitna-4722-8362-1051x1051.jpg",320грн.
4894,"===РАЗМЕР 100===
длина 49 см
ширина 24 см
плечи 21 см
рукав от плеча 36 см 
===РАЗМЕР 110===
длина 54 см
ширина 25 см
плечи 22 см
рукав от плеча 39 см 
===РАЗМЕР 120===
длина 54 см
ширина 23 см
плечи 23 см
рукав от плеча 41 см 
===РАЗМЕР 130===
длина 58 см
ширина 25 см
плечи 24 см
рукав от плеча 45 см 
===РАЗМЕР 140===
длина 62 см
ширина 26 см
плечи 27,5 см
рукав от плеча 47 см
Платье
акрил
мягкое, теплое
",Нарядное платье для девочки розовое 4894,"100
 - 1 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-rozheva-4894--188420-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-rozheva-4894--188419-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-rozheva-4894--188417-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-rozheva-4894--188418-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-rozheva-4894--188421-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-rozheva-4894-8342-1051x1051.jpg",500грн.
4893,"===РАЗМЕР 100===
длина 50 см
ширина 26 см
плечи 23 см
рукав от плеча 36 см 
===РАЗМЕР 110===
длина 48 см
ширина 26 см
плечи 23 см
рукав от плеча 38 см 
===РАЗМЕР 120===
длина 56 см
ширина 28 см
плечи 25 см
рукав от плеча 41 см 
===РАЗМЕР 130===
длина 59 см
ширина 32 см
плечи 27 см
рукав от плеча 43 см 
===РАЗМЕР 140===
длина 61 см
ширина 33 см
плечи 27,5 см
рукав от плеча 47 см
Платье
акрил
мягкое, теплое
",Нарядное платье для девочки белое 4893,"100
 - 2 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-bila-4893--195427-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-bila-4893--195426-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-bila-4893--195425-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-bila-4893--195424-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-bila-4893--195428-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadnya-suknya-dlya-divchinki-bila-4893-8341-1051x1051.jpg",500грн.
4891,"===РАЗМЕР 100===
длина 50 см
ширина 26 см 
===РАЗМЕР 110===
длина 55 см
ширина 28 см 
===РАЗМЕР 120===
длина 57 см
ширина 30 см 
===РАЗМЕР 130===
длина 58 см
ширина 29 см 
===РАЗМЕР 140===
длина 65 см
ширина 32 см
Платье
верх хлопок
низ фатин+подклад хб
",Платье для девочки 4891,"100
 - 1 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4891--196977-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4891--196976-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4891--196975-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4891--196974-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4891--196973-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4891--196978-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-4891-8339-1051x1051.jpg",320грн.
4869,"===РАЗМЕР 90===
КОФТА
длина 31 см
ширина 27 см
плечи 27 см
рукав от плеча 25,5 см
ЮБКА
длина 25 см 
===РАЗМЕР 100===
КОФТА
длина 33 см
ширина 26 см
плечи 26 см
рукав от плеча 28,5 см
ЮБКА
длина 26 см 
===РАЗМЕР 110===
КОФТА
длина 35 см
ширина 28 см
плечи 27 см
рукав от плеча 31,5 см
ЮБКА
длина 28 см 
===РАЗМЕР 120===
КОФТА
длина 37 см
ширина 29 см
плечи 28,5 см
рукав от плеча 34 см
ЮБКА
длина 30 см 
===РАЗМЕР 130===
КОФТА
длина 38 см
ширина 30 см
плечи 29 см
рукав от плеча 37,5 см
ЮБКА
длина 31 см
Костюм
кофта + юбка
ангора
теплый, мягкий
",Комплект для девочнки Cat розовый верх 4869,-,"https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-cat-rozheviy-verh-4869--181711-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-cat-rozheviy-verh-4869--181710-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-cat-rozheviy-verh-4869--181709-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-cat-rozheviy-verh-4869--181708-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-cat-rozheviy-verh-4869--181707-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-cat-rozheviy-verh-4869--181712-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-cat-rozheviy-verh-4869-8305-1051x1051.jpg",0 грн.
4866,"===РАЗМЕР 74===
КОФТА
длина 30 см
ширина 23,5 см
плечи 22 см
рукав от плеча 24 см
ШТАНЫ
длина 42 см
шаговый 24,5 см 
===РАЗМЕР 80===
КОФТА
длина 31 см
ширина 26 см
плечи 23 см
рукав от плеча 25 см
ШТАНЫ
длина 43 см
шаговый 25 см 
===РАЗМЕР 86===
КОФТА
длина 33 см
ширина 28 см
плечи 24,5 см
рукав от плеча 27 см
ШТАНЫ
длина 44 см
шаговый 26 см 
===РАЗМЕР 92===
КОФТА
длина 36 см
ширина 26,5 см
плечи 24,5 см
рукав от плеча 27 см
ШТАНЫ
длина 46 см
шаговый 28 см
Костюм
кофта+штаны
хлопок
производитель -Турция
",Костюм Minnie для девочки 4866,"74
 - 1 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-minnie-dlya-divchinki-4866--180012-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-minnie-dlya-divchinki-4866--180013-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-minnie-dlya-divchinki-4866--180011-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-minnie-dlya-divchinki-4866-8302-1051x1051.jpg",350грн.
4865,"===РАЗМЕР 68===
ТУНИКА
длина 32 см
ширина 23 см
плечи 19 см
рукав от плеча 23 см
ЛОСИНЫ
длина 37 см
шаговый 22,5 см 
===РАЗМЕР 74===
ТУНИКА
длина 32 см
ширина 24 см
плечи 21 см
рукав от плеча 25 см
ЛОСИНЫ
длина 40,5 см
шаговый 25 см 
===РАЗМЕР 80===
ТУНИКА
длина 34,5 см
ширина 24,5 см
плечи 21 см 
рукав от плеча 28 см
ЛОСИНЫ
длина 44,5 см
шаговый 28 см 
===РАЗМЕР 86===
ТУНИКА
длина 36 см
ширина 25,5 см
плечи 21,5 см
рукав от плеча 30 см
ЛОСИНЫ
длина 48 см
шаговый 31 см
Костюм
туника+лосины
хлопок 95%
производитель -Турция
",Комплект для девочки желтый верх 4865,"68
 - 1 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-zhovtiy-verh-4865--182888-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-zhovtiy-verh-4865--182887-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-zhovtiy-verh-4865--182886-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-zhovtiy-verh-4865--182889-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-zhovtiy-verh-4865-8301-1051x1051.jpg",300грн.
4864,"===РАЗМЕР 68===
ТУНИКА
длина 32 см
ширина 23 см
плечи 19 см
рукав от плеча 23 см
ЛОСИНЫ
длина 37 см
шаговый 22,5 см 
===РАЗМЕР 74===
ТУНИКА
длина 32 см
ширина 24 см
плечи 21 см
рукав от плеча 25 см
ЛОСИНЫ
длина 40,5 см
шаговый 25 см 
===РАЗМЕР 80===
ТУНИКА
длина 34,5 см
ширина 24,5 см
плечи 21 см 
рукав от плеча 28 см
ЛОСИНЫ
длина 44,5 см
шаговый 28 см 
===РАЗМЕР 86===
ТУНИКА
длина 36 см
ширина 25,5 см
плечи 21,5 см
рукав от плеча 30 см
ЛОСИНЫ
длина 48 см
шаговый 31 см
Костюм
туника+лосины
хлопок 95%
производитель -Турция
",Комплект для девочки розовый верх 4864,"68
 - 1 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-rozheviy-verh-4864--180002-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-rozheviy-verh-4864--180001-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-rozheviy-verh-4864--180000-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-rozheviy-verh-4864--179999-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-rozheviy-verh-4864-8300-1051x1051.jpg",300грн.
4211,"===РАЗМЕР 100===
длина 62 см
ширина 27 см 
===РАЗМЕР 110===
длина 65 см
ширина 28 см 
===РАЗМЕР 120===
длина 67 см
ширина 28 см 
===РАЗМЕР 130===
длина 69 см
ширина 30 см 
===РАЗМЕР 140===
длина 72 см
ширина 30 см
Платье
весна/лето
ажурный гипюр
сзади замочек
",Нарядное платье белое 4211,"100
 - 3 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-bila-4211--190235-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-bila-4211--190234-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-bila-4211--190233-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-bila-4211--190229-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-bila-4211--190230-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-bila-4211--190232-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-bila-4211--190231-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-bila-4211--190228-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-bila-4211--190227-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-bila-4211--190236-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-bila-4211-8299-1051x1051.jpg",320грн.
4752,"===РАЗМЕР 80===
длина 43 см
ширина 22,5 см
плечи 19 см
рукав от плеча 27 см 
===РАЗМЕР 90===
длина 47 см
ширина 25 см
плечи 19,5 см
рукав от плеча 28 см 
===РАЗМЕР 100===
длина 48 см
ширина 25 см
плечи 20,5 см
рукав от плеча 30 см 
===РАЗМЕР 110===
длина 52 см
ширина 26 см
плечи 21,5 см
рукав от плеча 32 см
Платье
верх хлопок
низ фатин
",Платье Stars красное 4752,"100
 - 3 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-stars-chervona-4752--190655-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-stars-chervona-4752--190656-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-stars-chervona-4752--190653-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-stars-chervona-4752--190652-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-stars-chervona-4752--190654-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-stars-chervona-4752-8297-1051x1051.jpg",320грн.
4860,"===РАЗМЕР 85===
длина 41 см
ширина 23 см
плечи 23 см
рукав от плеча 29 см 
===РАЗМЕР 90===
длина 44 см
ширина 22 см
плечи 24 см
рукав от плеча 31 см 
===РАЗМЕР 100===
длина 46 см
ширина 25 см
плечи 25 см
рукав от плеча 32 см 
===РАЗМЕР 110===
длина 50 см
ширина 27 см
плечи 26 см
рукав от плеча 34 см 
===РАЗМЕР 120===
длина 53 см
ширина 28 см
плечи 28 см
рукав от плеча 36 см 
===РАЗМЕР 130===
длина 56 см
ширина 29 см
плечи 28,5 см
рукав от плеча 40 см 
===РАЗМЕР 140===
длина 58 см
ширина 30 см
плечи 30 см
рукав от плеча 41 см
Платье
хлопок
",Платье для девочки розовое 4860,"85
 - 1 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4860--189956-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4860--189955-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4860--189957-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-rozheva-4860-8291-1051x1051.jpg",300грн.
4853,"===РАЗМЕР 74===
длина 46 см
ширина 26 см
рукав от плеча 25 см
шаговый 16 см 
===РАЗМЕР 80===
длина 51 см
ширина 27 см
рукав от плеча 28 см
шаговый 17 см 
===РАЗМЕР 86===
длина 53 см
ширина 29 см
рукав от плеча 30 см
шаговый 18 см
Комбинезон
акрил+шерсть
производитель Турция
",Комбинезон для малышей коричневый 4853,"74
 - 1 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/kombinezon-dlya-malyat-korichneviy-4853--191746-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/kombinezon-dlya-malyat-korichneviy-4853--191747-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/kombinezon-dlya-malyat-korichneviy-4853-8284-1051x1051.jpg",420грн.
4851,"===РАЗМЕР 85===
длина 47 см
ширина 23 см
плечи 21 см
рукав от плеча 29 см 
===РАЗМЕР 90===
длина 50 см
ширина 24 см
плечи 22 см
рукав от плеча 32 см 
===РАЗМЕР 100===
длина 53 см
ширина 26 см
плечи 23,5 см
рукав от плеча 33,5 см 
===РАЗМЕР 110===
длина 55 см
ширина 27 см
плечи 25 см
рукав от плеча 35 см 
===РАЗМЕР 120===
длина 61 см
ширина 29 см
плечи 25 см
рукав от плеча 36 см 
===РАЗМЕР 130===
длина 63 см
ширина 29,5 см
плечи 27 см
рукав от плеча 39 см 
===РАЗМЕР 140===
длина 65 см
ширина 31 см
плечи 28 см
рукав от плеча 40,5 см
Платье
верх хлопок
низ фатин + подклад хб
",Платье черное 4851,"85
 - 1 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-chorna-4851--197559-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-chorna-4851--197558-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-chorna-4851--197557-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-chorna-4851--197556-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-chorna-4851--197560-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-chorna-4851-8282-1051x1051.jpg",320грн.
4849,"===РАЗМЕР 80===
длина 45 см
ширина 23 см
плечи 21 см
рукав от плеча 29 см 
===РАЗМЕР 90===
длина 47 см
ширина 25,5 см
плечи 22 см
рукав от плеча 31 см 
===РАЗМЕР 100===
длина 49 см
ширина 26 см
плечи 25 см
рукав от плеча 32 см 
===РАЗМЕР 110===
длина 54 см
ширина 28 см
плечи 26 см
рукав от плеча 35 см 
===РАЗМЕР 120===
длина 56 см
ширина 30 см
плечи 26,5 см
рукав от плеча 37 см 
===РАЗМЕР 130===
длина 58 см
ширина 29 см
плечи 25,5 см
рукав от плеча 40 см 
===РАЗМЕР 140===
длина 61 см
ширина 31 см
плечи 27 см
рукав от плеча 41 см
Платье
верх хлопок
низ фатин + подклад хб
",Платье розовое 4849,"90
 - 1 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849--190650-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849--190649-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849--190648-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849--190647-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849--190644-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849--190646-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849--190645-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849--190643-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849--190642-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849--190641-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849--190651-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4849-8280-1051x1051.jpg",300грн.
4843,"===РАЗМЕР 74===
длина 50 см
ширина 31 см
рукав от плеча 25 см
шаговый 18 см 
===РАЗМЕР 80===
длина 54 см
ширина 32 см
рукав от плеча 28 см
шаговый 21 см 
===РАЗМЕР 86===
длина 58 см
ширина 34 см
рукав от плеча 29 см
шаговый 23 см
Комбинезон
верх акрил
внутри меховушка
производитель Турция
",Утепленный комбинезон для малышей серый 4843,"80
 - 1 шт.","https://chebyrashka.com.ua/image/cache/catalog/aaa/utepleniy-kombinezon-dlya-malyat-siriy-4843--189795-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/utepleniy-kombinezon-dlya-malyat-siriy-4843--189794-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/utepleniy-kombinezon-dlya-malyat-siriy-4843--189796-1051x1051.jpg
https://chebyrashka.com.ua/image/cache/catalog/aaa/utepleniy-kombinezon-dlya-malyat-siriy-4843-8271-1051x1051.jpg",450грн.
