Артикул,Описание,Название товара,Размер,Фото по ссылке,Цена,Наличие,Отображать на сайте
1091,"=== РАЗМЕР 90 ===
длина 36 см
ширина 33 см
плечи 27,5 см
рукав от плеча 29,5 см
=== РАЗМЕР 100 ===
длина 39 см
ширина 34,5 см
плечи 29 см
рукав от плеча 33 см
=== РАЗМЕР 110 ===
длина 42 см
ширина 37,5 см
плечи 31 см
рукав от плеча 34 см
=== РАЗМЕР 120 ===
длина 45 см
ширина 39,5 см
плечи 32 см
рукав от плеча 39 см
ветровка
верх полиэстер
подклад нейлон
видео-обзор
https://drive.google.com/file/d/1XEec27fPr8c8vx_jRSWbZItuEMZ1lWAz/view?usp=sharing",Ветровка для девочки Trees 1091,"90
 - 4 шт.      
100
 - 4 шт.      
110
 - 2 шт.      
120
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/vitrivka-dlya-divchinki-trees-1091-8735-1051x1051.jpg,300грн.,На складе,Да
1090,"=== РАЗМЕР 90 ===
длина 35,5 см
ширина 33 см
плечи 27 см
рукав от плеча 28 см
=== РАЗМЕР 100 ===
длина 39,5 см
ширина 35,5 см
плечи 29,5 см
рукав от плеча 32 см
=== РАЗМЕР 110 ===
длина 42 см
ширина 36,5 см
плечи 30,5 см
рукав от плеча 34,5 см
=== РАЗМЕР 120 ===
длина 45 см
ширина 38 см
плечи 31,5 см
рукав от плеча 38 см
ветровка
верх полиэстер
подклад нейлон
видео-обзор
https://drive.google.com/file/d/1XKAy9S47MLo-i85d-4ycQ7zQMGOr8Xob/view?usp=sharing",Ветровка Cats 1090,"90
 - 3 шт.      
100
 - 3 шт.      
110
 - 1 шт.      
120
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/vitrivka-cats-1090-8734-1051x1051.jpg,300грн.,На складе,Да
1088,"=== РАЗМЕР 90 ===
длина 36 см
ширина 33,5 см
плечи 27,5 см
рукав от плеча 30 см
=== РАЗМЕР 100 ===
длина 38 см
ширина 35,5 см
плечи 29,5 см
рукав от плеча 33 см
=== РАЗМЕР 110 ===
длина 41 см
ширина 36 см
плечи 30 см
рукав от плеча 35 см
=== РАЗМЕР 120 ===
длина 45 см
ширина 39 см
плечи 32 см
рукав от плеча 38 см
ветровка
верх полиэстер
подклад нейлон
видео-обзор
https://drive.google.com/file/d/1XIuXPTtdAbEGC2IhfjaoHtSqdzQMToEq/view?usp=sharing",Ветровка Полоски 1088,"90
 - 3 шт.      
100
 - 3 шт.      
110
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/vitrivka-poloski-1088-8732-1051x1051.jpg,300грн.,На складе,Да
1089,"=== РАЗМЕР 90 ===
длина 35,5 см
ширина 33 см
плечи 28 см
рукав от плеча 29 см
=== РАЗМЕР 100 ===
длина 39 см
ширина 35,5 см
плечи 29 см
рукав от плеча 32,5 см
=== РАЗМЕР 110 ===
длина 42,5 см
ширина 36 см
плечи 30,5 см
рукав от плеча 34,5 см
=== РАЗМЕР 120 ===
длина 45 см
ширина 39 см
плечи 32,5 см
рукав от плеча 37,5 см
ветровка
верх полиэстер
подклад нейлон
видео-обзор
https://drive.google.com/file/d/1XE-nH-3fpL5ZcThhsIWnSZkUxuvHzk2g/view?usp=sharing",Ветровка для девочки Animals 1089,"90
 - 3 шт.      
100
 - 3 шт.      
110
 - 1 шт.      
120
 - 3 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/vitrivka-dlya-divchinki-animals-1089-8733-1051x1051.jpg,300грн.,На складе,Да
1087,"=== РАЗМЕР 90 ===
длина 35,5 см
ширина 33 см
плечи 27 см
рукав от плеча 29 см
=== РАЗМЕР 100 ===
длина 39,5 см
ширина 35,5 см
плечи 29,5 см
рукав от плеча 32,5 см
=== РАЗМЕР 110 ===
длина 42,5 см
ширина 37 см
плечи 31 см
рукав от плеча 34,5 см
=== РАЗМЕР 120 ===
длина 45 см
ширина 39 см
плечи 32,5 см
рукав от плеча 38 см
ветровка
верх полиэстер
подклад нейлон
видео-обзор
https://drive.google.com/file/d/1X1GDt1jDZJd-GgWfHgDE8MNtdvwlRn-7/view?usp=sharing",Ветровка Котики 1087,"90
 - 3 шт.      
100
 - 3 шт.      
110
 - 1 шт.      
120
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/vitrivka-kotiki-1087-8731-1051x1051.jpg,300грн.,На складе,Да
1084,"=== РАЗМЕР 90 ===
длина 35,5 см
ширина 33 см
плечи 27,5 см
рукав от плеча 29 см
=== РАЗМЕР 100 ===
длина 39 см
ширина 35 см
плечи 29 см
рукав от плеча 32,5 см
=== РАЗМЕР 110 ===
длина 41,5 см
ширина 37 см
плечи 30 см
рукав от плеча 34,5 см
=== РАЗМЕР 120 ===
длина 45 см
ширина 39 см
плечи 32 см
рукав от плеча 38,5 см
ветровка
верх полиэстер
подклад нейлон
видео-обзор
https://drive.google.com/file/d/1VAsoR6ZpZ0tuV-J06XOaBW5LLHWpElNs/view?usp=sharing",Ветровка для девочки Flowers 1084,"90
 - 3 шт.      
100
 - 2 шт.      
120
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/vitrivka-dlya-divchinki-flowers-1084-8728-1051x1051.jpg,300грн.,На складе,Да
1083,"=== РАЗМЕР 90 ===
длина 36 см
ширина 33 см
плечи 28 см
рукав от плеча 29 см
=== РАЗМЕР 100 ===
длина 39,5 см
ширина 35 см
плечи 29,5 см
рукав от плеча 32,5 см
=== РАЗМЕР 110 ===
длина 42,5 см
ширина 37 см
плечи 31 см
рукав от плеча 34,5 см
=== РАЗМЕР 120 ===
длина 45 см
ширина 38 см
плечи 31 см
рукав от плеча 38 см
ветровка
верх полиэстер
подклад нейлон
видео-обзор
https://drive.google.com/file/d/1VBlYDAVYXvhrM3IjztPIs9RlCWUU7rgs/view?usp=sharing",Ветровка для девочки Leaf 1083,"90
 - 3 шт.      
100
 - 3 шт.      
120
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/vitrivka-dlya-divchinki-leaf-1083-8727-1051x1051.jpg,300грн.,На складе,Да
1082,"=== РАЗМЕР 90 ===
длина 35,5 см
ширина 33 см
плечи 26,5 см
рукав от плеча 28,5 см
=== РАЗМЕР 100 ===
длина 39 см
ширина 35 см
плечи 29 см
рукав от плеча 32 см
=== РАЗМЕР 110 ===
длина 41,5 см
ширина 36,5 см
плечи 31 см
рукав от плеча 34 см
=== РАЗМЕР 120 ===
длина 45 см
ширина 39 см
плечи 32,5 см
рукав от плеча 37 см
ветровка
верх полиэстер
подклад нейлон
видео-обзор
https://drive.google.com/file/d/1V39kauFlEQOGlOcQrjSxnefh_6StJEOM/view?usp=sharing",Ветровка для девочки 1082,"90
 - 3 шт.      
100
 - 2 шт.      
120
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/vitrivka-dlya-divchinki-1082-8726-1051x1051.jpg,300грн.,На складе,Да
1081,"=== РАЗМЕР 90 ===
длина 35,5 см
ширина 33 см
плечи 28 см
рукав от плеча 29,5 см
=== РАЗМЕР 100 ===
длина 38,5 см
ширина 34,5 см
плечи 28 см
рукав от плеча 32 см
=== РАЗМЕР 110 ===
длина 42 см
ширина 37 см
плечи 31,5 см
рукав от плеча 35 см
=== РАЗМЕР 120 ===
длина 45 см
ширина 39 см
плечи 32 см
рукав от плеча 38 см
ветровка
верх полиэстер
подклад нейлон
видео-обзор
https://drive.google.com/file/d/1V8URrUBH9sEdxLB_FH4Wq53s8bFTmYq2/view?usp=sharing",Ветровка Forest 1081,"90
 - 3 шт.      
100
 - 3 шт.      
110
 - 1 шт.      
120
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/vitrivka-forest-1081-8725-1051x1051.jpg,300грн.,На складе,Да
2768,"=== РАЗМЕР 80 ===
длина 37 см
ширина 30 см
плечи 27 см
рукав от плеча 27 см
=== РАЗМЕР 90 ===
длина 39 см
ширина 32,5 см
плечи 28 см
рукав от плеча 29 см
=== РАЗМЕР 100 ===
длина 44 см
ширина 36 см
плечи 32 см
рукав от плеча 33,5 см
=== РАЗМЕР 110 ===
длина 46 см
ширина 38 см
плечи 32,5 см
рукав от плеча 36,5 см
ВЕСНА
ВЕРХ КОТОН
ПОДКЛАД ХЛОПОК
видео-обзор
https://drive.google.com/file/d/1TxQ9QnNTUAIr8n53MMizEiAnTGD-PPSm/view?usp=sharing",Парка для девочек с цветочками оранжевая 2768,"80
 - 3 шт.      
90
 - 5 шт.      
100
 - 3 шт.      
110
 - 3 шт.",https://chebyrashka.com.ua/image/cache/catalog/product2/parka-dlya-divchatok-z-kvitochkami-oranzheva-2768-8723-1051x1051.jpg,370грн.,На складе,Да
2767,"=== РАЗМЕР 80 ===
длина 37 см
ширина 30,5 см
плечи 26,5 см
рукав от плеча 28 см
=== РАЗМЕР 90 ===
длина 38,5 см
ширина 31 см
плечи 27 см
рукав от плеча 29 см
=== РАЗМЕР 100 ===
длина 44 см
ширина 35,5 см
плечи 31 см
рукав от плеча 33 см
=== РАЗМЕР 110 ===
длина 46 см
ширина 37 см
плечи 33,5 см
рукав от плеча 35 см
ВЕСНА
ВЕРХ КОТОН
ПОДКЛАД ХЛОПОК
видео-обзор
https://drive.google.com/file/d/1U2P6F_dXUDsvy24HVTGTgnPOPnB9q0XL/view?usp=sharing",Парка для девочек с цветочками желтая 2767,"80
 - 2 шт.      
110
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/product2/parka-dlya-divchatok-z-kvitochkami-zhovta-2767-8722-1051x1051.jpg,370грн.,На складе,Да
2766,"=== РАЗМЕР 80 ===
длина 37 см
ширина 31 см
плечи 27 см
рукав от плеча 28 см 
===РАЗМЕР 90===
длина 41 см
ширина 34 см
плечи 29 см
рукав от плеча 29 см 
===РАЗМЕР 100===
длина 44 см
ширина 34 см
плечи 30 см
рукав от плеча 32 см 
===РАЗМЕР 110===
длина 47 см
ширина 37 см
плечи 31 см
рукав от плеча 33 см
ПАРКА
ВЕСНА/ОСЕНЬ
ВЕРХ КОТОН
ПОДКЛАД ХБ
видео-обзор
https://drive.google.com/file/d/1UAqybAmJvZVjPT_jTdYBiWhFv6NrzOut/view?usp=sharing",Парка для девочек с цветочками розовая 2766,"80
 - 10 шт.",https://chebyrashka.com.ua/image/cache/catalog/product2/parka-dlya-divchatok-z-kvitochkami-rozheva-2766-8721-1051x1051.jpg,370грн.,На складе,Да
1077,"=== РАЗМЕР 90 ===
длина (без лямок) 52 см
шаговый 23 см
бедра 32 см
=== РАЗМЕР 95 ===
длина (без лямок) 55 см
шаговый 25 см
бедра 33 см
=== РАЗМЕР 100 ===
длина (без лямок) 59 см
шаговый 28,5 см
бедра 33 см
Комбинезон
джинс
шлейки можно удлинять
видео-обзор
https://drive.google.com/file/d/1UM685ZEe2VY1GV7QPEVAlr8L_F7Z-IaZ/view?usp=sharing",Джинсовый комбинезон 1077,"90
 - 1 шт.      
95
 - 3 шт.      
100
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsoviy-kombinezon-1077-8718-1051x1051.jpg,355грн.,На складе,Да
1075,"=== РАЗМЕР 80 ===
длина 67 см
шаговый 23 см
бедра 34 см
=== РАЗМЕР 90 ===
длина 69 см
шаговый 25 см
бедра 34,5 см
=== РАЗМЕР 95 ===
длина 73 см
шаговый 27 см
бедра 35 см
=== РАЗМЕР 100 ===
длина 75 см
шаговый 29 см
бедра 37 см
Комбинезон
джинс
шлейки можно удлинять
видео-обзор
https://drive.google.com/file/d/1UILsVeEzckQGwAztglgPcc_lZMS2vght/view?usp=sharing",Джинсовый комбинезон Sheep 1075,"80
 - 1 шт.      
95
 - 1 шт.      
100
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsoviy-kombinezon-sheep-1075-8716-1051x1051.jpg,355грн.,На складе,Да
1073,"=== РАЗМЕР 80 ===
длина 36 см
ширина 26 см
плечи 20,5 см
рукав от плеча 29 см
=== РАЗМЕР 90 ===
длина 39 см
ширина 28 см
плечи 23 см
рукав от плеча 31 см
=== РАЗМЕР 100 ===
длина 41 см
ширина 29,5 см
плечи 23,5 см
рукав от плеча 32 см
=== РАЗМЕР 110 ===
длина 45 см
ширина 30 см
плечи 25 см
рукав от плеча 36,5 см
плащ
весна / осень
верх коттон
подклад нейлон
видео-обзор
https://drive.google.com/file/d/1TVfoUGihISISlMETiP0XD6TB11bptRS7/view?usp=sharing",Плащ для девочки красный 1073,"80
 - 2 шт.      
90
 - 2 шт.      
100
 - 2 шт.      
110
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/plashch-dlya-divchinki-chervoniy-1073-8709-1051x1051.jpg,390грн.,На складе,Да
1072,"=== РАЗМЕР 80 ===
длина 36 см
ширина 26 см
плечи 20,5 см
рукав от плеча 29 см
=== РАЗМЕР 90 ===
длина 39 см
ширина 28 см
плечи 23 см
рукав от плеча 31 см
=== РАЗМЕР 100 ===
длина 41 см
ширина 29,5 см
плечи 23,5 см
рукав от плеча 32 см
=== РАЗМЕР 110 ===
длина 45 см
ширина 30 см
плечи 25 см
рукав от плеча 36,5 см
плащ
весна / осень
верх коттон
подклад нейлон
видео-обзор
https://drive.google.com/file/d/1TUBm6IGtWvm4hLPV44J2qpTXZu6mqY6b/view?usp=sharing",Плащ для девочки беж 1072,"80
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/plashch-dlya-divchinki-bezh-1072-8708-1051x1051.jpg,390грн.,На складе,Да
1068,"=== РАЗМЕР 74 ===
длина 35 см
шаговый 20 см
бедра 22,5 см
=== РАЗМЕР 80 ===
длина 39,5 см
шаговый 23,5 см
бедра 23,5 см
=== РАЗМЕР 86 ===
длина 42 см
шаговый 26 см
бедра 24 см
=== РАЗМЕР 92 ===
длина 46 см
шаговый 29 см
бедра 25 см
Примечание! Р.80 идет без очков!
джинсы
материал - джинс
производитель Турция
видео-обзор
https://drive.google.com/file/d/1TCz41otGJIWQJAdskEdHBBgGudxyfANT/view?usp=sharing",Джинсы светлые Glasses 1068,"74
 - 1 шт.      
80
 - 1 шт.      
86
 - 1 шт.      
92
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsi-svitli-glasses-1068-8705-1051x1051.jpg,345грн.,На складе,Да
1057,"=== РАЗМЕР 74 ===
длина 35,5 см
шаговый 20 см
бедра 24 см
=== РАЗМЕР 80 ===
длина 39 см
шаговый 23 см
бедра 25 см
=== РАЗМЕР 86 ===
длина 43 см
шаговый 27 см
бедра 26,5 см
=== РАЗМЕР 92 ===
длина 46 см
шаговый 30 см
бедра 27,5 см
джинсы
материал - джинс
производитель Турция
видео-обзор
https://drive.google.com/file/d/1RT9Ut7vxwufMxkmm8X_WbdfQCQMt3khv/view?usp=sharing",Джинсы светлые 1057,"74
 - 1 шт.      
80
 - 1 шт.      
86
 - 1 шт.      
92
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsi-svitli-1057-8704-1051x1051.jpg,345грн.,На складе,Да
1059,"=== РАЗМЕР 80 ===
длина 68 см
шаговый 25 см
бедра 33 см
=== РАЗМЕР 90 ===
длина 70,5 см
шаговый 26 см
бедра 33,5 см
=== РАЗМЕР 95 ===
длина 74 см
шаговый 27 см
бедра 34 см
=== РАЗМЕР 100 ===
длина 76 см
шаговый 30 см
бедра 34 см
Комбинезон
джинс
Видео-обзор
https://drive.google.com/file/d/1SZuF6sKTSsggGjeN7WgLMcBFys43fIkI/view?usp=sharing",Джинсовый комбинезон 1059,"80
 - 2 шт.      
95
 - 3 шт.      
100
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsoviy-kombinezon-1059-8694-1051x1051.jpg,355грн.,На складе,Да
1056,"=== РАЗМЕР 74 ===
длина 39 см
шаговый 22 см
бедра 25 см
=== РАЗМЕР 80 ===
длина 43 см
шаговый 26 см
бедра 26 см
=== РАЗМЕР 86 ===
длина 46,5 см
шаговый 28,5 см
бедра 27,5 см
=== РАЗМЕР 92 ===
длина 51 см
шаговый 32,5 см
бедра 28 см
джинсы
материал - джинс
производитель Турция
видео-обзор
https://drive.google.com/file/d/1RRFIrb-rPt1r4pxt6yKQkcSbndocUAJM/view?usp=sharing",Джинсы для девочки Star 1056,"74
 - 1 шт.      
80
 - 1 шт.      
86
 - 1 шт.      
92
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsi-dlya-divchinki-star-1056-8691-1051x1051.jpg,345грн.,На складе,Да
1053,"=== РАЗМЕР 80 ===
КОФТА
длина 30 см
ширина 29 см
рукав от горла 33 см
штаны
длина 41 см
шаговый 23,5 см
=== РАЗМЕР 120 ===
КОФТА
длина 42,5 см
ширина 33 см
рукав от горла 41 см
штаны
длина 54 см
шаговый 31 см
костюм
кофта + брюки
трикотаж
видео-обзор
https://drive.google.com/file/d/1RwxdzqndNRjJhr_-kwR870r7_oHiscoW/view?usp=sharing",Костюм для девочки голубой Flowers 1053,"80
 - 1 шт.      
120
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-dlya-divchinki-blakitniy-flowers-1053-8688-1051x1051.jpg,405грн.,На складе,Да
1052,"=== РАЗМЕР 80 ===
КОФТА
длина 30 см
ширина 28,5 см
рукав от горла 30,5 см
штаны
длина 40 см
шаговый 23 см
=== РАЗМЕР 90 ===
КОФТА
длина 33 см
ширина 31 см
рукав от горла 33 см
штаны
длина 45 см
шаговый 26,5 см
=== РАЗМЕР 100 ===
КОФТА
длина 36 см
ширина 32,5 см
рукав от горла 36 см
штаны
длина 48 см
шаговый 28 см
=== РАЗМЕР 110 ===
КОФТА
длина 38 см
ширина 33,5 см
рукав от горла 38 см
штаны
длина 51 см
шаговый 28,5 см
=== РАЗМЕР 120 ===
КОФТА
длина 43 см
ширина 34,5 см
рукав от горла 41,5 см
штаны
длина 54 см
шаговый 31 см
костюм
кофта + брюки
трикотаж
Костюм
кофта + штани
трикотаж
видео-обзор
https://drive.google.com/file/d/1Rntmo4MXD9a0mQde-htsfeHj2R_B1F5r/view?usp=sharing",Костюм для девочки малиновый Flowers 1052,"80
 - 1 шт.      
100
 - 2 шт.      
120
 - 3 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-dlya-divchinki-malinoviy-flowers-1052-8687-1051x1051.jpg,405грн.,На складе,Да
1051,"=== РАЗМЕР 80 ===
КОФТА
длина 29 см
ширина 30 см
рукав от горла 31 см
штаны
длина 42 см
шаговый 23,5 см
=== РАЗМЕР 90 ===
КОФТА
длина 32,5 см
ширина 30 см
рукав от горла 34 см
штаны
длина 45,5 см
шаговый 25 см
=== РАЗМЕР 100 ===
КОФТА
длина 35 см
ширина 32 см
рукав от горла 36 см
штаны
длина 48 см
шаговый 28 см
=== РАЗМЕР 110 ===
КОФТА
длина 38 см
ширина 33,5 см
рукав от горла 38 см
штаны
длина 51 см
шаговый 28,5 см
=== РАЗМЕР 120 ===
КОФТА
длина 41 см
ширина 34 см
рукав от горла 42 см
штаны
длина 55 см
шаговый 31,5 см
костюм
кофта + брюки
трикотаж
видео-обзор
https://drive.google.com/file/d/1RzE8CXj23XtDbEJBAhJYp7e4DEHddJYi/view?usp=sharing",Костюм для девочки розовый Flowers 1051,"80
 - 3 шт.      
110
 - 3 шт.      
120
 - 3 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-dlya-divchinki-rozheviy-flowers-1051-8686-1051x1051.jpg,405грн.,На складе,Да
1050,"=== РАЗМЕР 74 ===
длина 36 см
шаговый 21 см
бедра 23,5 см
=== РАЗМЕР 80 ===
длина 39 см
шаговый 24 см
бедра 24 см
=== РАЗМЕР 86 ===
длина 45 см
шаговый 28 см
бедра 25,5 см
=== РАЗМЕР 92 ===
длина 47 см
шаговый 30 см
бедра 26,5 см
джинсы
материал - джинс
производитель Турция
видео-обзор
https://drive.google.com/file/d/1S97c3z5NLSU9EpiPngpkPh0XVHQWvzmi/view?usp=sharing",Джинсы для девочки светлые 1050,"74
 - 1 шт.      
80
 - 1 шт.      
86
 - 1 шт.      
92
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsi-dlya-divchinki-svitli-1050-8681-1051x1051.jpg,345грн.,На складе,Да
1049,"=== РАЗМЕР 74 ===
длина 40 см
шаговый 22 см
бедра 28 см
=== РАЗМЕР 80 ===
длина 43 см
шаговый 24,5 см
бедра 29,5 см
=== РАЗМЕР 86 ===
длина 48 см
шаговый 28 см
бедра 30,5 см
=== РАЗМЕР 92 ===
длина 51 см
шаговый 31 см
бедра 31 см
джинсы
материал - тонкий джинс
пояс-резинка
производитель Турция
видео-обзор
https://drive.google.com/file/d/1SBjGtXL5TztyOc6M1i6N9_5Xh8_2Nr1u/view?usp=sharing",Джинсы для девочки Pretty 1049,"74
 - нет на складе.      
80
 - нет на складе.      
86
 - нет на складе.      
92
 - нет на складе.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsi-dlya-divchinki-pretty-1049-8680-1051x1051.jpg,345грн.,На складе,Да
1044,"=== РАЗМЕР 90 ===
длина 51 см
шаговый 30,5 см
бедра 31,5 см
=== РАЗМЕР 100 ===
длина 56,5 см
шаговый 34,5 см
бедра 35,5 см
=== РАЗМЕР 110 ===
длина 63 см
шаговый 38,5 см
бедра 36,5 см
=== РАЗМЕР 120 ===
длина 66 см
шаговый 42,5 см
бедра 38 см
=== РАЗМЕР 130 ===
длина 73 см
шаговый 49 см
бедра 38,5 см
=== РАЗМЕР 140 ===
длина 81 см
шаговый 55 см
бедра 41 см
джинсы
материал-джинс
пояс-резинка

видео-обзор
https://drive.google.com/file/d/1QpuABRwFAZbyQ0eqOlfl2wxWmTioWWee/view?usp=sharing",Джинсы для девочки 1044,"90
 - 1 шт.      
140
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsi-dlya-divchinki-1044-8665-1051x1051.jpg,340грн.,На складе,Да
1042,"=== РАЗМЕР 68 ===
ПЛАТЬЕ
длина 29 см
ширина 23 см
шорты
длина 20 см
=== РАЗМЕР 74 ===
ПЛАТЬЕ
длина 32 см
ширина 24,5 см
шорты
длина 21,5 см
=== РАЗМЕР 80 ===
ПЛАТЬЕ
длина 33 см
ширина 25 см
шорты
длина 22,5 см
=== РАЗМЕР 86 ===
ПЛАТЬЕ
длина 33,5 см
ширина 25,5 см
шорты
длина 24 см
комплект
платье + шорты
платье хлопок + фатин
шорты тонкий коттон
производитель Турция
видео-обзор
https://drive.google.com/file/d/1Pzp4tsb1fyBgszo7aWFCqoITHA92XIn-/view?usp=sharing",Летний комплект для девочки 1042,"68
 - 1 шт.      
74
 - 1 шт.      
80
 - 1 шт.      
86
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/litniy-komplekt-dlya-divchinki-1042-8662-1051x1051.jpg,345грн.,На складе,Да
1041,"=== РАЗМЕР 68 ===
ПЛАТЬЕ
длина 29 см
ширина 23 см
шорты
длина 21 см
=== РАЗМЕР 74 ===
ПЛАТЬЕ
длина 31 см
ширина 25 см
шорты
длина 21,5 см
=== РАЗМЕР 80 ===
ПЛАТЬЕ
длина 32 см
ширина 25,5 см
шорты
длина 22,5 см
=== РАЗМЕР 86 ===
ПЛАТЬЕ
длина 33 см
ширина 24,5 см
шорты
длина 25 см
комплект
платье + шорты
платье хлопок + фатин
шорты тонкий коттон
производитель Турция
видео-обзор
https://drive.google.com/file/d/1Px97e0RFlVWIdmmgCRJuEwT6xDCU1MCI/view?usp=sharing",Летний комплект для девочки розовый 1041,"68
 - 1 шт.      
74
 - 1 шт.      
80
 - 1 шт.      
86
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/litniy-komplekt-dlya-divchinki-rozheviy-1041-8661-1051x1051.jpg,345грн.,На складе,Да
1040,"=== РАЗМЕР 68 ===
БОДИ
длина 34,5 см
ширина 21,5 см
Сарафан
длина (с лямками) 43 см
длина юбки (без лямок) 21 см
=== РАЗМЕР 74 ===
БОДИ
длина 36,5 см
ширина 23 см
Сарафан
длина (с лямками) 45 см
длина юбки (без лямок) 22,5 см
=== РАЗМЕР 80 ===
БОДИ
длина 39 см
ширина 24,5 см
Сарафан
длина (с лямками) 46 см
длина юбки (без лямок) 24,5 см
=== РАЗМЕР 86 ===
БОДИ
длина 41,5 см
ширина 24,5 см
Сарафан
длина (с лямками) 47 см
длина юбки (без лямок) 25 см
комплект
боди + сарафан
хлопок
производитель Турция
видео-обзор
https://drive.google.com/file/d/1Pvsv1vvuv9dFHRro7BmeYbMUxWgd7sSj/view?usp=sharing",Летний комплект для девочки желтый 1040,"68
 - 2 шт.      
74
 - 2 шт.      
80
 - 2 шт.      
86
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/litniy-komplekt-dlya-divchinki-zhovtiy-1040-8660-1051x1051.jpg,330грн.,На складе,Да
1039,"=== РАЗМЕР 68 ===
БОДИ
длина 34 см
ширина 22 см
Сарафан
длина (с лямками) 43 см
длина юбки (без лямок) 21,5 см
=== РАЗМЕР 74 ===
БОДИ
длина 37 см
ширина 22,5 см
Сарафан
длина (с лямками) 43,5 см
длина юбки (без лямок) 23,5 см
=== РАЗМЕР 80 ===
БОДИ
длина 39 см
ширина 23 см
Сарафан
длина (с лямками) 44,5 см
длина юбки (без лямок) 23,5 см
=== РАЗМЕР 86 ===
БОДИ
длина 41 см
ширина 25 см
Сарафан
длина (с лямками) 46 см
длина юбки (без лямок) 25 см
комплект
боди + сарафан
хлопок
производитель Турция
видео-обзор
https://drive.google.com/file/d/1Q1BSZ_v_BfQfgjE0Kcfj5FfVn1kAbBNw/view?usp=sharing",Летний комплект для девочки розовый 1039,"68
 - 2 шт.      
74
 - 2 шт.      
80
 - 2 шт.      
86
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/litniy-komplekt-dlya-divchinki-rozheviy-1039-8659-1051x1051.jpg,330грн.,На складе,Да
1035,"=== РОЗМІР 90 ===
довжина 50 см
кроковий 30,5 см
стегна 30 см
=== РОЗМІР 100 ===
довжина 54 см
кроковий 33 см
стегна 31 см
=== РОЗМІР 110 ===
довжина 59 см
кроковий 36,5 см
стегна 33 см
=== РОЗМІР 120 ===
довжина 64 см
кроковий 41 см
стегна 33,5 см
=== РОЗМІР 130 ===
довжина 69 см
кроковий 45 см
стегна 34,5 см
Джинси
матеріал-джинс
пояс-резинка
видео-обзор
https://drive.google.com/file/d/1QCwpcFwc3EK1HX7Kiqiu3IfmzfOkWbcN/view?usp=sharing",Джинсы для девочки Зайчик 1035,"90
 - 4 шт.      
100
 - 3 шт.      
110
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsi-dlya-divchinki-zaychik-1035-8656-1051x1051.jpg,340грн.,На складе,Да
1034,"=== РОЗМІР 90 ===
довжина 50 см
кроковий 30 см
стегна 30,5 см
=== РОЗМІР 100 ===
довжина 55 см
кроковий 33,5 см
стегна 31 см
=== РОЗМІР 110 ===
довжина 59 см
кроковий 36,5 см
стегна 32,5 см
=== РОЗМІР 120 ===
довжина 63 см
кроковий 41 см
стегна 33 см
=== РОЗМІР 130 ===
довжина 69 см
кроковий 45 см
стегна 34 см
Джинси
матеріал-джинс
пояс-резинка
видео-обзор
https://drive.google.com/file/d/1QIgPw3onlkZ34UIC1VSLp6r3U2y-fvS1/view?usp=sharing",Джинсы для девочки 1034,"90
 - 2 шт.      
100
 - 2 шт.      
110
 - нет на складе.",https://chebyrashka.com.ua/image/cache/catalog/aaa/dzhinsi-dlya-divchinki-1034-8655-1051x1051.jpg,340грн.,На складе,Да
